Código Departamento|Código Municipio|Código Centro Poblado|Nombre Departamento|Nombre Municipio|Nombre Centro Poblado|Tipo Centro Poblado|Longitud|Latitud|Nombre Distrito|Municipio/Áreas No Municipalizadas (ANM)|Nombre Área Metropolitana
05|05129|05129016|ANTIOQUIA|CALDAS|SALINAS|CENTRO POBLADO|-75.6601853|6.055834622||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05134|05134000|ANTIOQUIA|CAMPAMENTO|CAMPAMENTO|CABECERA MUNICIPAL|-75.29808843|6.979777682||MUNICIPIO|
05|05134|05134001|ANTIOQUIA|CAMPAMENTO|LA CHIQUITA|CENTRO POBLADO|-75.263683|6.971579957||MUNICIPIO|
05|05134|05134002|ANTIOQUIA|CAMPAMENTO|LA SOLITA|CENTRO POBLADO|-75.27726168|7.058525492||MUNICIPIO|
05|05134|05134003|ANTIOQUIA|CAMPAMENTO|LLANADAS|CENTRO POBLADO|-75.27243454|7.039036318||MUNICIPIO|
05|05138|05138000|ANTIOQUIA|CAÑASGORDAS|CAÑASGORDAS|CABECERA MUNICIPAL|-76.03220994|6.759477684||MUNICIPIO|
05|05138|05138001|ANTIOQUIA|CAÑASGORDAS|BUENOS AIRES - PARTE ALTA|CENTRO POBLADO|-76.0096627|6.726222629||MUNICIPIO|
05|05138|05138002|ANTIOQUIA|CAÑASGORDAS|CESTILLAL|CENTRO POBLADO|-76.07359433|6.853118366||MUNICIPIO|
05|05138|05138003|ANTIOQUIA|CAÑASGORDAS|JUNTAS DE URAMITA|CENTRO POBLADO|-76.03126526|6.921257492||MUNICIPIO|
05|05138|05138005|ANTIOQUIA|CAÑASGORDAS|SAN PASCUAL|CENTRO POBLADO|-76.04751087|6.846478539||MUNICIPIO|
05|05138|05138009|ANTIOQUIA|CAÑASGORDAS|VILLA VICTORIA|CENTRO POBLADO|-76.02810935|6.926098693||MUNICIPIO|
05|05142|05142000|ANTIOQUIA|CARACOLÍ|CARACOLÍ|CABECERA MUNICIPAL|-74.75744944|6.409854727||MUNICIPIO|
05|05145|05145000|ANTIOQUIA|CARAMANTA|CARAMANTA|CABECERA MUNICIPAL|-75.64386845|5.548530404||MUNICIPIO|
05|05145|05145001|ANTIOQUIA|CARAMANTA|ALEGRÍAS|CENTRO POBLADO|-75.60738298|5.546406952||MUNICIPIO|
05|05145|05145002|ANTIOQUIA|CARAMANTA|SUCRE|CENTRO POBLADO|-75.60651995|5.579742222||MUNICIPIO|
05|05147|05147000|ANTIOQUIA|CAREPA|CAREPA|CABECERA MUNICIPAL|-76.65321034|7.755116346||MUNICIPIO|
05|05147|05147003|ANTIOQUIA|CAREPA|PIEDRAS BLANCAS|CENTRO POBLADO|-76.55622853|7.745779734||MUNICIPIO|
05|05147|05147004|ANTIOQUIA|CAREPA|ZUNGO EMBARCADERO - PUEBLO NUEVO|CENTRO POBLADO|-76.73921731|7.847151717||MUNICIPIO|
05|05147|05147005|ANTIOQUIA|CAREPA|ZUNGO EMBARCADERO - 11 DE NOVIEMBRE|CENTRO POBLADO|-76.73449328|7.846813981||MUNICIPIO|
05|05147|05147006|ANTIOQUIA|CAREPA|CASA VERDE|CENTRO POBLADO|-76.65428249|7.788421146||MUNICIPIO|
05|05147|05147007|ANTIOQUIA|CAREPA|EL ENCANTO|CENTRO POBLADO|-76.71091797|7.748989633||MUNICIPIO|
05|05147|05147008|ANTIOQUIA|CAREPA|ZUNGO EMBARCADERO - 28 DE OCTUBRE|CENTRO POBLADO|-76.74276447|7.850592915||MUNICIPIO|
05|05147|05147009|ANTIOQUIA|CAREPA|BELENCITO|CENTRO POBLADO|-76.50820714|7.801248275||MUNICIPIO|
05|05147|05147010|ANTIOQUIA|CAREPA|BOSQUES DE LOS ALMENDROS|CENTRO POBLADO|-76.64954636|7.789341738||MUNICIPIO|
05|05147|05147011|ANTIOQUIA|CAREPA|CAREPITA CANALUNO|CENTRO POBLADO|-76.75428528|7.831245486||MUNICIPIO|
05|05147|05147012|ANTIOQUIA|CAREPA|SACRAMENTO LA LUCHA|CENTRO POBLADO|-76.66102022|7.789551412||MUNICIPIO|
05|05147|05147013|ANTIOQUIA|CAREPA|LOS NARANJALES|CENTRO POBLADO|-76.7132104|7.819463672||MUNICIPIO|
05|05147|05147014|ANTIOQUIA|CAREPA|VIJAGUAL|CENTRO POBLADO|-76.70453033|7.814059186||MUNICIPIO|
05|05148|05148000|ANTIOQUIA|EL CARMEN DE VIBORAL|EL CARMEN DE VIBORAL|CABECERA MUNICIPAL|-75.33536246|6.084551516||MUNICIPIO|
05|05148|05148003|ANTIOQUIA|EL CARMEN DE VIBORAL|AGUAS CLARAS|CENTRO POBLADO|-75.37718795|6.073015636||MUNICIPIO|
05|05148|05148005|ANTIOQUIA|EL CARMEN DE VIBORAL|LA CHAPA|CENTRO POBLADO|-75.3168946|6.052819221||MUNICIPIO|
05|05148|05148006|ANTIOQUIA|EL CARMEN DE VIBORAL|CAMPO ALEGRE|CENTRO POBLADO|-75.32545097|6.060715668||MUNICIPIO|
05|05148|05148008|ANTIOQUIA|EL CARMEN DE VIBORAL|LA AURORA - LAS BRISAS|CENTRO POBLADO|-75.32694389|6.084372944||MUNICIPIO|
05|05150|05150000|ANTIOQUIA|CAROLINA|CAROLINA DEL PRÍNCIPE|CABECERA MUNICIPAL|-75.28317011|6.725977146||MUNICIPIO|
05|05154|05154000|ANTIOQUIA|CAUCASIA|CAUCASIA|CABECERA MUNICIPAL|-75.19829033|7.977362333||MUNICIPIO|
05|05154|05154003|ANTIOQUIA|CAUCASIA|CUTURÚ|CENTRO POBLADO|-74.78696628|7.726992395||MUNICIPIO|
05|05154|05154006|ANTIOQUIA|CAUCASIA|MARGENTO|CENTRO POBLADO|-74.95354312|8.035895689||MUNICIPIO|
05|05154|05154008|ANTIOQUIA|CAUCASIA|PALANCA|CENTRO POBLADO|-75.02219895|8.009722974||MUNICIPIO|
05|05154|05154009|ANTIOQUIA|CAUCASIA|PALOMAR|CENTRO POBLADO|-74.97634494|8.002757669||MUNICIPIO|
05|05154|05154012|ANTIOQUIA|CAUCASIA|SANTA ROSITA|CENTRO POBLADO|-75.32524405|7.921640793||MUNICIPIO|
05|05154|05154020|ANTIOQUIA|CAUCASIA|PUERTO TRIANA|CENTRO POBLADO|-74.89295227|7.683765381||MUNICIPIO|
05|05154|05154022|ANTIOQUIA|CAUCASIA|LA ILUSIÓN|CENTRO POBLADO|-75.09139087|8.02135079||MUNICIPIO|
05|05154|05154023|ANTIOQUIA|CAUCASIA|CACERÍ|CENTRO POBLADO|-74.92855846|7.802363506||MUNICIPIO|
05|05154|05154024|ANTIOQUIA|CAUCASIA|EL PANDO|CENTRO POBLADO|-75.06970316|7.793436993||MUNICIPIO|
05|05154|05154025|ANTIOQUIA|CAUCASIA|CAMPO ALEGRE|CENTRO POBLADO|-75.24604571|8.007800368||MUNICIPIO|
05|05154|05154026|ANTIOQUIA|CAUCASIA|EL CHINO|CENTRO POBLADO|-75.09424423|8.009797305||MUNICIPIO|
05|05154|05154027|ANTIOQUIA|CAUCASIA|LA ESMERALDA|CENTRO POBLADO|-75.1381121|8.011789457||MUNICIPIO|
05|05154|05154031|ANTIOQUIA|CAUCASIA|VILLA DEL SOCORRO|CENTRO POBLADO|-75.00731022|8.048093294||MUNICIPIO|
05|05154|05154032|ANTIOQUIA|CAUCASIA|CASERÍO CONJUNTO CAÑA FISTULA|CENTRO POBLADO|-75.16482211|7.94982702||MUNICIPIO|
05|05154|05154033|ANTIOQUIA|CAUCASIA|PUEBLO NUEVO|CENTRO POBLADO|-74.96018325|8.040656018||MUNICIPIO|
05|05172|05172000|ANTIOQUIA|CHIGORODÓ|CHIGORODÓ|CABECERA MUNICIPAL|-76.6812164|7.666300439||MUNICIPIO|
05|05172|05172003|ANTIOQUIA|CHIGORODÓ|BARRANQUILLITA|CENTRO POBLADO|-76.69640887|7.569863788||MUNICIPIO|
05|05172|05172007|ANTIOQUIA|CHIGORODÓ|GUAPÁ CARRETERAS|CENTRO POBLADO|-76.61344341|7.5568747||MUNICIPIO|
05|05172|05172013|ANTIOQUIA|CHIGORODÓ|JURADÓ|CENTRO POBLADO|-76.58038693|7.501119052||MUNICIPIO|
05|05172|05172014|ANTIOQUIA|CHIGORODÓ|CAMPITAS|CENTRO POBLADO|-76.69487198|7.644205467||MUNICIPIO|
05|05172|05172015|ANTIOQUIA|CHIGORODÓ|CHAMPITA SECTOR LA GRANJA|CENTRO POBLADO|-76.68533374|7.648466762||MUNICIPIO|
05|05190|05190000|ANTIOQUIA|CISNEROS|CISNEROS|CABECERA MUNICIPAL|-75.08720761|6.537761957||MUNICIPIO|
05|05197|05197000|ANTIOQUIA|COCORNÁ|COCORNÁ|CABECERA MUNICIPAL|-75.18548101|6.058306335||MUNICIPIO|
05|05197|05197005|ANTIOQUIA|COCORNÁ|LA PIÑUELA|CENTRO POBLADO|-75.14120949|6.011172189||MUNICIPIO|
05|05197|05197013|ANTIOQUIA|COCORNÁ|EL MOLINO|CENTRO POBLADO|-75.15518135|6.057851075||MUNICIPIO|
05|05206|05206000|ANTIOQUIA|CONCEPCIÓN|CONCEPCIÓN|CABECERA MUNICIPAL|-75.2576027|6.394347095||MUNICIPIO|
05|05209|05209000|ANTIOQUIA|CONCORDIA|CONCORDIA|CABECERA MUNICIPAL|-75.90750472|6.046568573||MUNICIPIO|
05|05209|05209001|ANTIOQUIA|CONCORDIA|EL SOCORRO|CENTRO POBLADO|-75.90116349|6.121295806||MUNICIPIO|
05|05209|05209006|ANTIOQUIA|CONCORDIA|EL GOLPE|CENTRO POBLADO|-75.84106464|6.006807865||MUNICIPIO|
05|05209|05209007|ANTIOQUIA|CONCORDIA|SALAZAR|CENTRO POBLADO|-75.90959757|6.03844062||MUNICIPIO|
05|05212|05212000|ANTIOQUIA|COPACABANA|COPACABANA|CABECERA MUNICIPAL|-75.5093439|6.348640545||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05212|05212005|ANTIOQUIA|COPACABANA|EL SALADO|CENTRO POBLADO|-75.49097736|6.347396302||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05212|05212008|ANTIOQUIA|COPACABANA|CABUYAL|CENTRO POBLADO|-75.49989704|6.327970694||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05212|05212017|ANTIOQUIA|COPACABANA|EL LLANO|CENTRO POBLADO|-75.51644009|6.330786637||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05234|05234000|ANTIOQUIA|DABEIBA|DABEIBA|CABECERA MUNICIPAL|-76.26297665|7.00032194||MUNICIPIO|
05|05234|05234004|ANTIOQUIA|DABEIBA|SAN JOSÉ DE URAMA|CENTRO POBLADO|-76.1446888|7.017490121||MUNICIPIO|
05|05234|05234008|ANTIOQUIA|DABEIBA|ARMENIA - CAMPARRUSIA|CENTRO POBLADO|-76.0371124|7.000531501||MUNICIPIO|
05|05234|05234010|ANTIOQUIA|DABEIBA|LAS CRUCES DE URAMA|CENTRO POBLADO|-76.19954972|7.018508991||MUNICIPIO|
05|05234|05234012|ANTIOQUIA|DABEIBA|CHIMIADÓ LLANO GRANDE|CENTRO POBLADO|-76.24479338|7.075003837||MUNICIPIO|
05|05234|05234014|ANTIOQUIA|DABEIBA|EL BOTÓN|CENTRO POBLADO|-76.25551156|6.924549733||MUNICIPIO|
05|05234|05234017|ANTIOQUIA|DABEIBA|BETANIA PUENTE NUEVO|CENTRO POBLADO|-76.04708284|6.989115153||MUNICIPIO|
05|05234|05234018|ANTIOQUIA|DABEIBA|CARA COLÓN|CENTRO POBLADO|-76.27058033|7.028398893||MUNICIPIO|
05|05234|05234019|ANTIOQUIA|DABEIBA|LA BALSITA|CENTRO POBLADO|-76.12501715|7.054424731||MUNICIPIO|
05|05237|05237000|ANTIOQUIA|DONMATÍAS|DONMATÍAS|CABECERA MUNICIPAL|-75.39272406|6.484469957||MUNICIPIO|
05|05237|05237001|ANTIOQUIA|DONMATÍAS|BELLAVISTA|CENTRO POBLADO|-75.28499807|6.540118135||MUNICIPIO|
05|05237|05237003|ANTIOQUIA|DONMATÍAS|ARENALES|CENTRO POBLADO|-75.25185358|6.543951825||MUNICIPIO|
05|05237|05237004|ANTIOQUIA|DONMATÍAS|MONTERA|CENTRO POBLADO|-75.28597411|6.507051507||MUNICIPIO|
05|05237|05237005|ANTIOQUIA|DONMATÍAS|PRADERA|CENTRO POBLADO|-75.265352|6.512116393||MUNICIPIO|
05|05240|05240000|ANTIOQUIA|EBÉJICO|EBÉJICO|CABECERA MUNICIPAL|-75.76622047|6.326056658||MUNICIPIO|
05|05240|05240001|ANTIOQUIA|EBÉJICO|BRASIL|CENTRO POBLADO|-75.73245524|6.339770168||MUNICIPIO|
05|05240|05240003|ANTIOQUIA|EBÉJICO|SEVILLA|CENTRO POBLADO|-75.78461719|6.294278696||MUNICIPIO|
05|05240|05240008|ANTIOQUIA|EBÉJICO|EL ZARZAL|CENTRO POBLADO|-75.75477165|6.306876478||MUNICIPIO|
05|05240|05240011|ANTIOQUIA|EBÉJICO|LA CLARA|CENTRO POBLADO|-75.7608993|6.278431784||MUNICIPIO|
05|05240|05240012|ANTIOQUIA|EBÉJICO|FATIMA|CENTRO POBLADO|-75.7695501|6.318342079||MUNICIPIO|
05|05250|05250000|ANTIOQUIA|EL BAGRE|EL BAGRE|CABECERA MUNICIPAL|-74.79909729|7.597521794||MUNICIPIO|
05|05250|05250002|ANTIOQUIA|EL BAGRE|PUERTO CLAVER|CENTRO POBLADO|-74.75249562|7.711546973||MUNICIPIO|
05|05250|05250004|ANTIOQUIA|EL BAGRE|PUERTO LÓPEZ|CENTRO POBLADO|-74.68939416|7.438712384||MUNICIPIO|
05|05250|05250005|ANTIOQUIA|EL BAGRE|EL REAL|CENTRO POBLADO|-74.78307446|7.624599841||MUNICIPIO|
05|05250|05250006|ANTIOQUIA|EL BAGRE|LA CORONA|CENTRO POBLADO|-74.67138959|7.631208377||MUNICIPIO|
05|05250|05250007|ANTIOQUIA|EL BAGRE|LAS NEGRITAS|CENTRO POBLADO|-74.68853997|7.464158206||MUNICIPIO|
05|05250|05250008|ANTIOQUIA|EL BAGRE|LAS SARDINAS EL PUENTE|CENTRO POBLADO|-74.80280577|7.562350983||MUNICIPIO|
05|05250|05250009|ANTIOQUIA|EL BAGRE|SANTA BÁRBARA|CENTRO POBLADO|-74.70904197|7.824335036||MUNICIPIO|
05|05250|05250010|ANTIOQUIA|EL BAGRE|MUQUI|CENTRO POBLADO|-74.69986611|7.792394339||MUNICIPIO|
05|05250|05250011|ANTIOQUIA|EL BAGRE|BORRACHERA|CENTRO POBLADO|-74.75660019|7.545023381||MUNICIPIO|
05|05250|05250012|ANTIOQUIA|EL BAGRE|CAÑO CLARO|CENTRO POBLADO|-74.69556901|7.474502643||MUNICIPIO|
05|05250|05250013|ANTIOQUIA|EL BAGRE|LOS ALMENDROS|CENTRO POBLADO|-74.68210118|7.4649719||MUNICIPIO|
05|05264|05264000|ANTIOQUIA|ENTRERRÍOS|ENTRERRÍOS|CABECERA MUNICIPAL|-75.5178008|6.566481448||MUNICIPIO|
05|05266|05266000|ANTIOQUIA|ENVIGADO|ENVIGADO|CABECERA MUNICIPAL|-75.58301014|6.167004552||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266001|ANTIOQUIA|ENVIGADO|LAS PALMAS|CENTRO POBLADO|-75.53051262|6.152542454||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266005|ANTIOQUIA|ENVIGADO|EL CRISTO|CENTRO POBLADO|-75.57851414|6.144814574||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266006|ANTIOQUIA|ENVIGADO|EL CHINGUI  2|CENTRO POBLADO|-75.57467669|6.150508621||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266007|ANTIOQUIA|ENVIGADO|LA ÚLTIMA COPA|CENTRO POBLADO|-75.57373544|6.141872474||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266008|ANTIOQUIA|ENVIGADO|PARCELACIÓN LA ACUARELA|CENTRO POBLADO|-75.52621546|6.166544285||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266009|ANTIOQUIA|ENVIGADO|PARCELACIÓN ALAMOS DEL ESCOBERO|CENTRO POBLADO|-75.56920437|6.15161739||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266010|ANTIOQUIA|ENVIGADO|PARCELACIÓN ALDEA DE PALMA VERDE|CENTRO POBLADO|-75.53573839|6.148413615||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266011|ANTIOQUIA|ENVIGADO|PARCELACIÓN CONDOMINIO CAMPESTRE SERRANÍA|CENTRO POBLADO|-75.52238415|6.161351558||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266012|ANTIOQUIA|ENVIGADO|PARCELACIÓN CASAS BELLO MONTE|CENTRO POBLADO|-75.52001673|6.15343283||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266013|ANTIOQUIA|ENVIGADO|PARCELACIÓN FIORE CASAS DE CAMPO|CENTRO POBLADO|-75.56586187|6.155379488||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266014|ANTIOQUIA|ENVIGADO|PARCELACIÓN CONJUNTO RESIDENCIAL BELLA TIERRA|CENTRO POBLADO|-75.51919491|6.162910551||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266015|ANTIOQUIA|ENVIGADO|PARCELACIÓN ENCENILLOS|CENTRO POBLADO|-75.52816888|6.176752543||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266016|ANTIOQUIA|ENVIGADO|PARCELACIÓN ESCOBERO|CENTRO POBLADO|-75.55918807|6.144883134||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266017|ANTIOQUIA|ENVIGADO|PARCELACIÓN HACIENDA ARRAYANES|CENTRO POBLADO|-75.53752798|6.166016233||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266018|ANTIOQUIA|ENVIGADO|PARCELACIÓN LAS PALMITAS|CENTRO POBLADO|-75.51249007|6.156990404||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266019|ANTIOQUIA|ENVIGADO|PARCELACIÓN LEMONT|CENTRO POBLADO|-75.54136897|6.152115168||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266020|ANTIOQUIA|ENVIGADO|PARCELACIÓN PRADO LARGO|CENTRO POBLADO|-75.52735285|6.158121071||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266021|ANTIOQUIA|ENVIGADO|PARCELACIÓN SAN SEBASTIÁN|CENTRO POBLADO|-75.53324812|6.134290034||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266023|ANTIOQUIA|ENVIGADO|PARCELACIÓN URBANIZACIÓN PAPIROS|CENTRO POBLADO|-75.52316923|6.147755416||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266024|ANTIOQUIA|ENVIGADO|PARCELACIÓN VERANDA|CENTRO POBLADO|-75.5292399|6.142411337||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05266|05266025|ANTIOQUIA|ENVIGADO|PARCELACIÓN VILLAS DE LA CANDELARIA|CENTRO POBLADO|-75.55084464|6.155618408||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05282|05282000|ANTIOQUIA|FREDONIA|FREDONIA|CABECERA MUNICIPAL|-75.6705064|5.924368006||MUNICIPIO|
05|05282|05282002|ANTIOQUIA|FREDONIA|LOS PALOMOS|CENTRO POBLADO|-75.6771216|5.967535684||MUNICIPIO|
05|05282|05282003|ANTIOQUIA|FREDONIA|MINAS|CENTRO POBLADO|-75.73759432|5.926326665||MUNICIPIO|
05|05282|05282004|ANTIOQUIA|FREDONIA|PUENTE IGLESIAS|CENTRO POBLADO|-75.70747386|5.830703875||MUNICIPIO|
05|05282|05282005|ANTIOQUIA|FREDONIA|MARSELLA|CENTRO POBLADO|-75.68783922|5.862933763||MUNICIPIO|
05|05282|05282008|ANTIOQUIA|FREDONIA|EL ZANCUDO|CENTRO POBLADO|-75.65661381|5.890892111||MUNICIPIO|
05|05284|05284000|ANTIOQUIA|FRONTINO|FRONTINO|CABECERA MUNICIPAL|-76.13076514|6.776065912||MUNICIPIO|
05|05284|05284001|ANTIOQUIA|FRONTINO|CARAUTA|CENTRO POBLADO|-76.30456012|6.670131957||MUNICIPIO|
05|05284|05284004|ANTIOQUIA|FRONTINO|MURRI - LA BLANQUITA|CENTRO POBLADO|-76.3677055|6.743122262||MUNICIPIO|
05|05284|05284005|ANTIOQUIA|FRONTINO|MUSINGA - TABLADITO|CENTRO POBLADO|-76.20432129|6.772912193||MUNICIPIO|
05|05284|05284006|ANTIOQUIA|FRONTINO|NUTIBARA|CENTRO POBLADO|-76.24705835|6.805115616||MUNICIPIO|
05|05284|05284007|ANTIOQUIA|FRONTINO|PONTÓN|CENTRO POBLADO|-76.09359039|6.742001608||MUNICIPIO|
05|05284|05284010|ANTIOQUIA|FRONTINO|SAN LAZARO|CENTRO POBLADO|-76.14974073|6.737042163||MUNICIPIO|
05|05284|05284012|ANTIOQUIA|FRONTINO|JENGAMECODA|CENTRO POBLADO|-76.33199758|6.691363968||MUNICIPIO|
05|05306|05306000|ANTIOQUIA|GIRALDO|GIRALDO|CABECERA MUNICIPAL|-75.95215756|6.680808016||MUNICIPIO|
05|05306|05306001|ANTIOQUIA|GIRALDO|MANGLAR|CENTRO POBLADO|-75.94894628|6.694351335||MUNICIPIO|
05|05308|05308000|ANTIOQUIA|GIRARDOTA|GIRARDOTA|CABECERA MUNICIPAL|-75.44446221|6.379613834||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308002|ANTIOQUIA|GIRARDOTA|SAN ANDRÉS|CENTRO POBLADO|-75.44001695|6.398729218||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308004|ANTIOQUIA|GIRARDOTA|LA PALMA|CENTRO POBLADO|-75.42815089|6.407269665||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308009|ANTIOQUIA|GIRARDOTA|CABILDO|CENTRO POBLADO|-75.42715953|6.390491837||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308010|ANTIOQUIA|GIRARDOTA|LAS CUCHILLAS|CENTRO POBLADO|-75.45598232|6.368768814||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308011|ANTIOQUIA|GIRARDOTA|JAMUNDÍ - ESCUELAS|CENTRO POBLADO|-75.43675249|6.366423468||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308012|ANTIOQUIA|GIRARDOTA|JUAN COJO|CENTRO POBLADO|-75.45565298|6.360018689||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308013|ANTIOQUIA|GIRARDOTA|LA CALLE|CENTRO POBLADO|-75.43384585|6.403294613||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308014|ANTIOQUIA|GIRARDOTA|SAN ESTEBAN|CENTRO POBLADO|-75.46813083|6.385721975||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308015|ANTIOQUIA|GIRARDOTA|EL PARAISO|CENTRO POBLADO|-75.46300658|6.388105139||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308016|ANTIOQUIA|GIRARDOTA|JAMUNDÍ - RIELES|CENTRO POBLADO|-75.43494162|6.36902359||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05308|05308017|ANTIOQUIA|GIRARDOTA|LOMA DE LOS OCHOA|CENTRO POBLADO|-75.45586189|6.390817796||MUNICIPIO|AREA METROPOLITANA DEL VALLE DE ABURRÁ
05|05310|05310000|ANTIOQUIA|GÓMEZ PLATA|GÓMEZ PLATA|CABECERA MUNICIPAL|-75.2200382|6.683287586||MUNICIPIO|
05|05310|05310001|ANTIOQUIA|GÓMEZ PLATA|EL SALTO|CENTRO POBLADO|-75.23848648|6.782630009||MUNICIPIO|
05|05310|05310002|ANTIOQUIA|GÓMEZ PLATA|SAN MATÍAS|CENTRO POBLADO|-75.1928196|6.769912625||MUNICIPIO|
05|05310|05310004|ANTIOQUIA|GÓMEZ PLATA|VEGA DE BOTERO|CENTRO POBLADO|-75.13788533|6.730654625||MUNICIPIO|
05|05313|05313000|ANTIOQUIA|GRANADA|GRANADA|CABECERA MUNICIPAL|-75.18444508|6.142896667||MUNICIPIO|
05|05313|05313001|ANTIOQUIA|GRANADA|SANTA ANA|CENTRO POBLADO|-75.10108478|6.073343408||MUNICIPIO|
05|05313|05313004|ANTIOQUIA|GRANADA|LOS MEDIOS|CENTRO POBLADO|-75.0857984|6.138415724||MUNICIPIO|
05|05315|05315000|ANTIOQUIA|GUADALUPE|GUADALUPE|CABECERA MUNICIPAL|-75.24001859|6.814263455||MUNICIPIO|
05|05315|05315002|ANTIOQUIA|GUADALUPE|GUANTEROS|CENTRO POBLADO|-75.21707639|6.843874976||MUNICIPIO|
05|05315|05315007|ANTIOQUIA|GUADALUPE|GUADALUPE IV|CENTRO POBLADO|-75.20323439|6.827681653||MUNICIPIO|
05|05315|05315008|ANTIOQUIA|GUADALUPE|BARRIO NUEVO|CENTRO POBLADO|-75.19958829|6.834134372||MUNICIPIO|
05|05315|05315009|ANTIOQUIA|GUADALUPE|EL MACHETE|CENTRO POBLADO|-75.21361797|6.809685872||MUNICIPIO|
05|05318|05318000|ANTIOQUIA|GUARNE|GUARNE|CABECERA MUNICIPAL|-75.44165392|6.278064077||MUNICIPIO|
05|05318|05318006|ANTIOQUIA|GUARNE|CHAPARRAL|CENTRO POBLADO|-75.39788234|6.23041799||MUNICIPIO|
05|05318|05318007|ANTIOQUIA|GUARNE|SAN IGNACIO|CENTRO POBLADO|-75.48222663|6.209531854||MUNICIPIO|
05|05321|05321000|ANTIOQUIA|GUATAPÉ|GUATAPÉ|CABECERA MUNICIPAL|-75.16229259|6.232592707||MUNICIPIO|
05|05321|05321001|ANTIOQUIA|GUATAPÉ|EL ROBLE|CENTRO POBLADO|-75.15302068|6.238700219||MUNICIPIO|
05|05347|05347000|ANTIOQUIA|HELICONIA|HELICONIA|CABECERA MUNICIPAL|-75.73432238|6.206757461||MUNICIPIO|
05|05347|05347001|ANTIOQUIA|HELICONIA|ALTO DEL CORRAL|CENTRO POBLADO|-75.77454946|6.205712447||MUNICIPIO|
05|05347|05347002|ANTIOQUIA|HELICONIA|PUEBLITO|CENTRO POBLADO|-75.72116102|6.167107289||MUNICIPIO|
05|05347|05347003|ANTIOQUIA|HELICONIA|LLANOS DE SAN JOSÉ|CENTRO POBLADO|-75.75029184|6.251084752||MUNICIPIO|
05|05347|05347009|ANTIOQUIA|HELICONIA|GUAMAL|CENTRO POBLADO|-75.73985339|6.161480714||MUNICIPIO|
05|05353|05353000|ANTIOQUIA|HISPANIA|HISPANIA|CABECERA MUNICIPAL|-75.90658827|5.799461575||MUNICIPIO|
